kelas,file,status,masalah,durasi_asli,durasi_aktif,silence_pct,rms,max_amp,sr
berdebar,berdebar_018.wav,OK,,2.0,0.832,58.4,0.082734,0.7187,16000
berdebar,berdebar_019.wav,OK,,2.0,0.864,56.8,0.096249,0.7902,16000
berdebar,berdebar_020.wav,OK,,2.0,1.44,28.0,0.107594,0.6894,16000
berdebar,berdebar_021.wav,OK,,2.0,0.928,53.6,0.061132,0.818,16000
berdebar,berdebar_022.wav,OK,,2.0,0.864,56.8,0.064802,0.96,16000
berdebar,berdebar_023.wav,OK,,2.0,0.896,55.2,0.079897,0.9926,16000
berdebar,berdebar_024.wav,OK,,2.0,0.8,60.0,0.118169,0.9584,16000
berdebar,berdebar_025.wav,OK,,2.0,0.8,60.0,0.075413,0.9149,16000
kebas,kebas_001.wav,OK,,2.0,0.608,69.6,0.083636,0.8534,16000
kebas,kebas_002.wav,OK,,2.0,1.776,11.2,0.076826,0.6894,16000
kebas,kebas_003.wav,OK,,2.0,1.952,2.4,0.054009,0.4829,16000
kebas,kebas_004.wav,OK,,2.0,0.832,58.4,0.080201,0.8276,16000
kebas,kebas_005.wav,OK,,2.0,2.0,0.0,0.041855,0.4374,16000
kebas,kebas_006.wav,OK,,2.0,0.768,61.6,0.080947,0.9935,16000
kebas,kebas_007.wav,OK,,2.0,0.928,53.6,0.097812,0.9928,16000
kebas,kebas_008.wav,OK,,2.0,0.928,53.6,0.107264,0.9928,16000
kebas,kebas_009.wav,OK,,2.0,0.832,58.4,0.104417,0.9904,16000
kebas,kebas_010.wav,OK,,2.0,1.28,36.0,0.125613,0.9927,16000
kebas,kebas_011.wav,OK,,2.133,0.725,66.0,0.047163,0.59,16000
kebas,kebas_012.wav,OK,,2.219,0.992,55.3,0.041481,0.5429,16000
kebas,kebas_013.wav,OK,,1.877,0.8,57.4,0.045642,0.5662,16000
kebas,kebas_014.wav,OK,,2.048,1.184,42.2,0.031638,0.2236,16000
kebas,kebas_016.wav,OK,,2.0,0.608,69.6,0.064415,0.6435,16000
kebas,kebas_017.wav,OK,,2.0,0.8,60.0,0.077467,0.5922,16000
kebas,kebas_018.wav,OK,,2.0,0.64,68.0,0.080031,0.5555,16000
kebas,kebas_019.wav,OK,,2.0,0.768,61.6,0.062035,0.593,16000
kebas,kebas_020.wav,OK,,2.0,0.64,68.0,0.073306,0.7932,16000
kebas,kebas_021.wav,OK,,2.0,0.736,63.2,0.052844,0.6418,16000
kebas,kebas_022.wav,OK,,2.0,0.688,65.6,0.065463,0.555,16000
kebas,kebas_023.wav,OK,,2.0,0.848,57.6,0.071047,0.5275,16000
kebas,kebas_024.wav,OK,,2.0,0.688,65.6,0.152782,0.9941,16000
kebas,kebas_025.wav,OK,,2.0,0.64,68.0,0.119928,0.9935,16000
kram,kram_001.wav,OK,,2.0,1.888,5.6,0.057323,0.6354,16000
kram,kram_002.wav,OK,,2.0,2.0,0.0,0.058241,0.5873,16000
kram,kram_003.wav,OK,,2.0,1.968,1.6,0.054455,0.5441,16000
kram,kram_004.wav,OK,,2.0,0.896,55.2,0.07259,0.8484,16000
kram,kram_005.wav,OK,,2.0,1.632,18.4,0.092106,0.8347,16000
kram,kram_006.wav,OK,,2.0,0.672,66.4,0.112282,0.9108,16000
kram,kram_007.wav,OK,,2.0,0.736,63.2,0.09534,0.9928,16000
kram,kram_008.wav,OK,,2.0,0.704,64.8,0.093606,0.991,16000
kram,kram_009.wav,OK,,2.0,0.736,63.2,0.085944,0.9942,16000
kram,kram_010.wav,OK,,2.0,0.96,52.0,0.097835,0.9929,16000
kram,kram_011.wav,OK,,1.621,0.672,58.6,0.092518,0.9996,16000
kram,kram_012.wav,OK,,2.389,1.024,57.1,0.085463,1.0024,16000
kram,kram_013.wav,OK,,2.389,1.088,54.5,0.08719,0.7873,16000
kram,kram_014.wav,OK,,1.536,0.48,68.8,0.062861,0.9778,16000
kram,kram_015.wav,OK,,1.195,0.683,42.9,0.118323,0.9971,16000
kram,kram_017.wav,OK,,2.0,0.736,63.2,0.084587,0.6001,16000
kram,kram_018.wav,OK,,2.0,0.704,64.8,0.065111,0.3959,16000
kram,kram_019.wav,OK,,2.0,0.864,56.8,0.083253,0.5987,16000
kram,kram_020.wav,OK,,2.0,0.608,69.6,0.069535,0.5853,16000
kram,kram_021.wav,OK,,2.0,0.752,62.4,0.107962,0.994,16000
kram,kram_023.wav,OK,,2.0,0.784,60.8,0.065228,0.6265,16000
kram,kram_024.wav,OK,,2.0,0.832,58.4,0.056725,0.4325,16000
kram,kram_025.wav,OK,,2.0,0.72,64.0,0.129909,0.994,16000
sakit,sakit_001.wav,OK,,2.0,2.0,0.0,0.048477,0.8675,16000
sakit,sakit_002.wav,OK,,2.0,2.0,0.0,0.033791,0.3712,16000
sakit,sakit_003.wav,OK,,2.0,2.0,0.0,0.028221,0.2625,16000
sakit,sakit_004.wav,OK,,2.0,1.888,5.6,0.072077,1.0,16000
sakit,sakit_005.wav,OK,,2.0,2.0,0.0,0.03365,0.3528,16000
sakit,sakit_006.wav,OK,,2.0,0.704,64.8,0.08929,0.9937,16000
sakit,sakit_007.wav,OK,,2.0,0.96,52.0,0.107432,0.9935,16000
sakit,sakit_008.wav,OK,,2.0,0.832,58.4,0.100173,0.976,16000
sakit,sakit_009.wav,OK,,2.0,0.736,63.2,0.06812,0.9938,16000
sakit,sakit_010.wav,OK,,2.0,1.152,42.4,0.111182,0.9947,16000
sakit,sakit_011.wav,OK,,1.195,0.576,51.8,0.067948,0.8199,16000
sakit,sakit_012.wav,OK,,2.133,1.696,20.5,0.0646,0.613,16000
sakit,sakit_013.wav,OK,,1.877,0.64,65.9,0.023143,0.348,16000
sakit,sakit_014.wav,OK,,1.621,0.672,58.6,0.01941,0.3687,16000
sakit,sakit_016.wav,OK,,2.0,0.768,61.6,0.07094,0.6333,16000
sakit,sakit_017.wav,OK,,2.0,0.864,56.8,0.097475,0.7971,16000
sakit,sakit_018.wav,OK,,2.0,0.64,68.0,0.045,0.4146,16000
sakit,sakit_019.wav,OK,,2.0,0.864,56.8,0.07287,0.4712,16000
sakit,sakit_020.wav,OK,,2.0,0.768,61.6,0.083109,0.6307,16000
sakit,sakit_021.wav,OK,,2.0,0.64,68.0,0.084001,0.9937,16000
sakit,sakit_022.wav,OK,,2.0,0.64,68.0,0.033643,0.345,16000
sakit,sakit_023.wav,OK,,2.0,0.72,64.0,0.107073,0.9963,16000
sakit,sakit_024.wav,OK,,2.0,0.736,63.2,0.122164,0.9934,16000
sakit,sakit_025.wav,OK,,2.0,0.64,68.0,0.049813,0.4735,16000
tenggorokan,tenggorokan_001.wav,OK,,2.0,1.952,2.4,0.08688,0.6107,16000
tenggorokan,tenggorokan_002.wav,OK,,2.0,1.968,1.6,0.067515,0.4673,16000
tenggorokan,tenggorokan_003.wav,OK,,2.0,1.952,2.4,0.099581,0.6863,16000
tenggorokan,tenggorokan_004.wav,OK,,2.0,2.0,0.0,0.053354,0.389,16000
tenggorokan,tenggorokan_005.wav,OK,,2.0,1.968,1.6,0.065961,0.5349,16000
tenggorokan,tenggorokan_006.wav,OK,,2.0,0.96,52.0,0.102038,0.9935,16000
tenggorokan,tenggorokan_007.wav,OK,,2.0,0.96,52.0,0.102323,0.9772,16000
tenggorokan,tenggorokan_008.wav,OK,,2.0,0.96,52.0,0.109998,0.8103,16000
tenggorokan,tenggorokan_009.wav,OK,,2.0,0.832,58.4,0.112352,0.8361,16000
tenggorokan,tenggorokan_010.wav,OK,,2.0,1.184,40.8,0.122399,0.9094,16000
tenggorokan,tenggorokan_011.wav,OK,,3.072,2.272,26.0,0.021643,0.2524,16000
tenggorokan,tenggorokan_012.wav,OK,,1.365,0.885,35.2,0.025132,0.3254,16000
tenggorokan,tenggorokan_013.wav,OK,,2.133,1.621,24.0,0.03462,0.2331,16000
tenggorokan,tenggorokan_014.wav,OK,,1.621,1.152,28.9,0.033623,0.3428,16000
tenggorokan,tenggorokan_015.wav,OK,,2.133,1.365,36.0,0.023719,0.2417,16000
tenggorokan,tenggorokan_016.wav,OK,,2.0,0.672,66.4,0.074455,0.6617,16000
tenggorokan,tenggorokan_017.wav,OK,,2.0,1.024,48.8,0.093526,0.4865,16000
tenggorokan,tenggorokan_018.wav,OK,,2.0,1.12,44.0,0.0856,0.4506,16000
tenggorokan,tenggorokan_019.wav,OK,,2.0,0.8,60.0,0.059861,0.3723,16000
tenggorokan,tenggorokan_020.wav,OK,,2.0,1.12,44.0,0.105919,0.5607,16000
tenggorokan,tenggorokan_021.wav,OK,,2.0,0.96,52.0,0.132426,0.9931,16000
tenggorokan,tenggorokan_022.wav,OK,,2.0,0.816,59.2,0.106395,0.9927,16000
tenggorokan,tenggorokan_023.wav,OK,,2.0,0.736,63.2,0.108799,0.9937,16000
tenggorokan,tenggorokan_024.wav,OK,,2.0,0.944,52.8,0.143062,0.9941,16000
tenggorokan,tenggorokan_025.wav,OK,,2.0,0.912,54.4,0.13775,0.9909,16000
hidung,hidung_001.wav,OK,,2.0,1.984,0.8,0.066062,0.5191,16000
hidung,hidung_002.wav,OK,,2.0,1.984,0.8,0.051999,0.4271,16000
hidung,hidung_003.wav,OK,,2.0,1.792,10.4,0.104414,0.8223,16000
hidung,hidung_004.wav,OK,,2.0,1.968,1.6,0.044948,0.3484,16000
hidung,hidung_005.wav,OK,,2.0,2.0,0.0,0.03401,0.2686,16000
hidung,hidung_006.wav,OK,,2.0,0.704,64.8,0.111179,0.9908,16000
hidung,hidung_007.wav,OK,,2.0,0.608,69.6,0.104169,0.9925,16000
hidung,hidung_008.wav,OK,,2.0,0.768,61.6,0.074325,0.4452,16000
hidung,hidung_009.wav,OK,,2.0,1.264,36.8,0.123615,0.8192,16000
hidung,hidung_010.wav,OK,,2.0,0.832,58.4,0.090434,0.9922,16000
hidung,hidung_011.wav,OK,,1.451,1.259,13.2,0.132585,0.9858,16000
hidung,hidung_012.wav,OK,,1.536,1.248,18.8,0.090974,0.8224,16000
hidung,hidung_013.wav,OK,,1.877,1.717,8.5,0.077138,0.5795,16000
hidung,hidung_014.wav,OK,,1.451,1.44,0.7,0.057331,0.4371,16000
hidung,hidung_015.wav,OK,,1.536,1.536,0.0,0.146234,0.9942,16000
hidung,hidung_016.wav,OK,,2.0,0.704,64.8,0.0915,0.6926,16000
hidung,hidung_017.wav,OK,,2.0,0.736,63.2,0.093563,0.5551,16000
hidung,hidung_018.wav,OK,,2.0,0.992,50.4,0.105401,0.4799,16000
hidung,hidung_019.wav,OK,,2.0,0.736,63.2,0.091152,0.516,16000
hidung,hidung_020.wav,OK,,2.0,0.768,61.6,0.078219,0.5283,16000
hidung,hidung_021.wav,OK,,2.0,0.736,63.2,0.063778,0.5349,16000
hidung,hidung_022.wav,OK,,2.0,0.96,52.0,0.089404,0.5355,16000
hidung,hidung_023.wav,OK,,2.0,0.864,56.8,0.071864,0.5225,16000
hidung,hidung_024.wav,OK,,2.0,0.672,66.4,0.122456,0.9928,16000
hidung,hidung_025.wav,OK,,2.0,0.704,64.8,0.08267,0.6552,16000
